郵遞區號,電腦局號,郵務局號,局名,電腦局名,郵務電話,儲匯電話,郵務傳真,縣市,鄉鎮市區,地址,經度,緯度,平常日提供服務,平常日延時提供服務,週六提供服務,週日提供服務,週一至週五 郵務,週一至週五 儲匯,週六,週日,提供郵務業務延時服務郵局 週一至週五,提供郵務及儲匯業務延時服務郵局 週一至週五,營業時間備註
97059,009111-1,970011,花蓮港務局郵局,花蓮11支,(03)8359-244,(03)8359-244,(03)8330-704,花蓮縣,花蓮市,民權路27號,121.62158,23.98349999999999,○,,,,08:30-16:30 ,08:30-16:30 ,,,,,
97291,009112-5,970012,秀林和平郵局,花蓮12支,(03)8681-062,(03)8681-062,(03)8681-424,花蓮縣,秀林鄉,和平村113號,121.75204,24.307940000000002,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
97044,009113-9,970013,花蓮中華路郵局,花蓮13支,(03)8355-279,(03)8355-279,(03)8330-394,花蓮縣,花蓮市,中華路335-5號,121.597,23.9746,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
97068,009114-2,970014,花蓮富國路郵局,花蓮14支,(03)8577-820,(03)8577-820,(03)8570-534,花蓮縣,花蓮市,富國路52號,121.596,23.9912,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
97445,009115-6,970015,壽豐郵局,花蓮15支,(03)8651-020,(03)8651-020,(03)8654-317,花蓮縣,壽豐鄉,壽豐村中山路6段57號,121.511,23.8716,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
97446,009116-0,970016,壽豐豐田郵局,花蓮16支,(03)8652-626,(03)8652-626,(03)8654-318,花蓮縣,壽豐鄉,豐山村中山路127巷16弄5號,121.49498,23.848280000000003,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
97441,009117-3,970017,壽豐志學郵局,花蓮17支,(03)8661-626,(03)8661-626,(03)8662-010,花蓮縣,壽豐鄉,志學村中山路2段202號,121.52758,23.898300000000003,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,自101年12月1日起調整營業時間為08:30-12:30；13:30-17:00<br>
97342,009118-7,970018,吉安宜昌郵局,花蓮18支,(03)8528-673,(03)8528-673,(03)8527-674,花蓮縣,吉安鄉,中華路2段83號,121.58608,23.97368,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
97050,009119-1,970019,花蓮中山路郵局,花蓮19支,(03)8323-279,(03)8323-279,(03)8330-564,花蓮縣,花蓮市,中山路188號,121.608591,23.978354,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
97003,009120-2,970020,花蓮師院郵局,花蓮20支,(03)8225-374,(03)8225-374,(03)8223-274,花蓮縣,花蓮市,華西路123號,121.61794,24.0105,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
97368,009121-6,970021,吉安太昌郵局,花蓮21支,(03)8568-217,(03)8568-217,(03)8578-614,花蓮縣,吉安鄉,永安村吉安路1段35號,121.57524299999999,23.991684999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
97545,009122-0,970022,鳳林郵局,花蓮22支,(03)8762-108,(03)8762-108,(03)8761-044,花蓮縣,鳳林鎮,光復路14號,121.45,23.7459,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
97543,009123-3,970023,鳳林萬榮郵局,花蓮23支,(03)8751-234,(03)8751-234,(03)8751-814,花蓮縣,鳳林鎮,長橋路133號,121.420692,23.713013500000002,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
97542,009124-7,970024,鳳林林榮郵局,花蓮24支,(03)8771-731,(03)8771-731,(03)8771-814,花蓮縣,鳳林鎮,林榮路165號,121.45236,23.80272,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
97645,009125-1,970025,光復郵局,花蓮25支,(03)8701-048,(03)8701-048,(03)8704-488,花蓮縣,光復鄉,中正路1段124號,121.42612,23.66472,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
97791,009127-8,970027,豐濱郵局,花蓮27支,(03)8791-192,(03)8791-192,(03)8791-015,花蓮縣,豐濱鄉,光豐路48號,121.52034,23.601920000000003,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
97643,009128-1,970028,光復富田郵局,花蓮28支,(03)8701-661,(03)8701-661,(03)8704-489,花蓮縣,光復鄉,富田一街36號之1,121.45,23.6608,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
97841,009129-5,970029,瑞穗郵局,花蓮29支,(03)8872-134,(03)8872-134,(03)8875-134,花蓮縣,瑞穗鄉,中山路1段120號,121.38,23.497,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
97843,009130-7,970030,瑞穗富源郵局,花蓮30支,(03)8811-035,(03)8811-035,(03)8811-834,花蓮縣,瑞穗鄉,富源村中正路88號,121.382,23.5861,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
98142,009131-1,970031,玉里郵局,花蓮31支,(03)8882-177,(03)8882-177,(03)8882-064,花蓮縣,玉里鎮,光復路111號,121.314135,23.33117,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
98142,009132-4,970032,玉里泰昌郵局,花蓮32支,(03)8882-593,(03)8882-593,(03)8883-064,花蓮縣,玉里鎮,中山路2段139號,121.314,23.3355,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
98249,009133-8,970033,卓溪郵局,花蓮33支,(03)8883-747,(03)8883-747,(03)8883-074,花蓮縣,卓溪鄉,中正路61-1號,121.30340000000001,23.346339999999998,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
98191,009134-1,970034,玉里三民郵局,花蓮34支,(03)8841-334,(03)8841-334,(03)8841-764,花蓮縣,玉里鎮,三民里90-3號,121.34791999999999,23.430979999999998,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
98142,009135-5,970035,玉里新興郵局,花蓮35支,(03)8888-321,(03)8888-321,(03)8883-084,花蓮縣,玉里鎮,新興街91號,121.31223999999999,23.338710000000003,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
98341,009136-9,970036,富里郵局,花蓮36支,(03)8831-053,(03)8831-053,(03)8832-064,花蓮縣,富里鄉,中山路169號,121.248,23.1763,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
98392,009137-2,970037,富里東里郵局,花蓮37支,(03)8861-601,(03)8861-601,(03)8861-134,花蓮縣,富里鄉,東里村道化路9號,121.30444,23.267939999999992,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
97143,009138-6,970038,花蓮空軍基地郵局,花蓮38支,03-8223-953,03-8223-953,03-8223-947,花蓮縣,新城鄉,嘉新村花師街37號,121.617771,24.010590999999998,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,101年5月1日（星期二）照常營業一日。<br>
97447,009139-0,970039,壽豐東華大學郵局,花蓮39支,03-8630-169,03-8630-169,03-8630-189,花蓮縣,壽豐鄉,志學村大學路二段1號,121.543003,23.894719000000006,○,,,,09:00-13:00 13:30-17:00,09:00-13:00 13:30-17:00,,,,,
26044,011100-0,260000,宜蘭中山路郵局,宜蘭901支,(03)9324-133,(03)9326-727,(03)9365-044,宜蘭縣,宜蘭市,中山路3段130號,121.75309,24.75831,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
26051,011101-3,260001,宜蘭金六結郵局,宜蘭1支,(03)9368-142,(03)9368-142,(03)9330-594,宜蘭縣,宜蘭市,復興路3段100號,121.73885,24.7518,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26047,011102-7,260002,宜蘭渭水路郵局,宜蘭2支,(03)9325-072,(03)9325-072,(03)9330-654,宜蘭縣,宜蘭市,中山路2段275號,121.75228,24.75347,○,○,,,08:30-17:30 ,08:30-17:00 ,,,○,,
26441,011103-1,260003,員山郵局,宜蘭3支,(03)9225-073,(03)9225-073,(03)9231-524,宜蘭縣,員山鄉,員山路1段299號,121.7239455,24.744033499999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26444,011104-4,260004,員山內城郵局,宜蘭4支,(03)9221-096,(03)9221-096,(03)9231-534,宜蘭縣,員山鄉,榮光路353號,121.6880805,24.7211455,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
26044,011105-8,260005,宜蘭西後街郵局,宜蘭5支,(03)9329-185,(03)9329-185,(03)9330-684,宜蘭縣,宜蘭市,西後街2-1號,121.75140649999997,24.755708499999997,○,○,,,08:30-17:30 ,08:30-17:00 ,,,○,,
26344,011106-1,260006,壯圍郵局,宜蘭6支,(03)9381-705,(03)9381-705,(03)9380-184,宜蘭縣,壯圍鄉,壯五路327號,121.78448,24.74676,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26057,011108-9,260008,宜蘭東港路郵局,宜蘭8支,(03)9385-638,(03)9385-638,(03)9380-194,宜蘭縣,宜蘭市,東港路32-30號,121.7652805,24.752434499999993,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26054,011109-2,260009,宜蘭大坡路郵局,宜蘭9支,(03)9283-195,(03)9283-195,(03)9284-254,宜蘭縣,宜蘭市,大坡路2段225號,121.7405805,24.779306499999993,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
26047,011110-4,260010,宜蘭大學郵局,宜蘭10支,(03)9356-052,(03)9356-052,(03)9358-474,宜蘭縣,宜蘭市,神農路1段1號,121.74580399999999,24.747744,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26144,011111-8,260011,頭城郵局,宜蘭11支,(03)9771-170,(03)9778-127,(03)9771-170,宜蘭縣,頭城鎮,民鋒路15號,121.8229825,24.8586555,○,○,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,○,,
26145,011112-1,260012,頭城大溪港郵局,宜蘭12支,(03)9781-136,(03)9781-136,(03)9782-004,宜蘭縣,頭城鎮,濱海路5段153號,121.88882050000001,24.9379155,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
26147,011113-5,260013,頭城頂埔郵局,宜蘭13支,(03)9775-470,(03)9775-470,(03)9777-804,宜蘭縣,頭城鎮,青雲路2段299號,121.8069995,24.84534,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
26243,011114-9,260014,礁溪郵局,宜蘭14支,(03)9882-203,(03)9882-203,(03)9883-884,宜蘭縣,礁溪鄉,礁溪路4段130號,121.769905,24.821615,○,○,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,○,,
26245,011115-2,260015,礁溪四城郵局,宜蘭15支,(03)9282-830,(03)9282-830,(03)9284-274,宜蘭縣,礁溪鄉,站前路19號,121.762125,24.786839999999998,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
26242,011116-6,260016,礁溪湯仔城郵局,宜蘭16支,(03)9887-951,(03)9887-951,(03)9881-844,宜蘭縣,礁溪鄉,中山路2段196號,121.774025,24.826945000000002,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
26060,011117-0,260017,宜蘭縣政府郵局,宜蘭17支,(03)925-2917,(03)925-2917,(03)925-5014,宜蘭縣,宜蘭市,縣政北路1號,121.76488,24.73038,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
27041,011118-3,260018,蘇澳郵局,宜蘭18支,(03)9962-165,(03)9962-165,(03)9962-165,宜蘭縣,蘇澳鎮,中山路1段1號,121.8532525,24.5962125,○,○,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,○,,
27042,011119-7,260019,蘇澳南方澳郵局,宜蘭19支,(03)9962-754,(03)9962-754,(03)9963-409,宜蘭縣,蘇澳鎮,江夏路13號,121.865075,24.581790000000005,○,,,,08:30-16:30 ,08:30-16:30 ,,,,,
27047,011120-9,260020,蘇澳港邊里郵局,宜蘭20支,(03)9904-792,(03)9904-792,(03)9905-044,宜蘭縣,蘇澳鎮,蘇濱路1段301號,121.85062549999999,24.6132755,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,自106年12月1日起，營業日調整為每週三至週五。<br>
27050,011121-2,260021,蘇澳馬賽郵局,宜蘭21支,(03)9902-818,(03)9902-818,(03)9905-244,宜蘭縣,蘇澳鎮,大同路226號,121.83264000000001,24.626839999999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
27044,011122-6,260022,蘇澳蘇西里郵局,宜蘭22支,(03)9961-791,(03)9961-791,(03)9963-410,宜蘭縣,蘇澳鎮,中山路1段253號,121.84309149999999,24.595595499999995,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
27291,011123-0,260023,蘇澳東澳路郵局,宜蘭23支,(03)9986-190,(03)9986-190,(03)9986-054,宜蘭縣,南澳鄉,蘇花路3段171號,121.8323205,24.519997499999995,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
27241,011124-3,260024,南澳郵局,宜蘭24支,(03)9981-047,(03)9981-047,(03)9981-943,宜蘭縣,南澳鄉,蘇花路2段351號,121.80229949999999,24.465527500000004,○,,,,08:00-16:00 ,08:00-16:00 ,,,,,
26541,011125-7,260025,羅東郵局,宜蘭25支,(03)9542-242,(03)9551-715,(03)9562-975,宜蘭縣,羅東鎮,興東路69號,121.7679825,24.6777125,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
26847,011126-1,260026,五結二結郵局,宜蘭26支,(03)9653-907,(03)9653-907,(03)9650-754,宜蘭縣,五結鄉,二結路27號,121.819676,24.660396,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26946,011127-4,260027,冬山郵局,宜蘭27支,(03)9593-908,(03)9593-908,(03)9590-052,宜蘭縣,冬山鄉,冬山路177號,121.79113999999997,24.634475000000002,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26546,011128-8,260028,羅東南門郵局,宜蘭28支,(03)9548-831,(03)9548-831,(03)9550-741,宜蘭縣,羅東鎮,中正南路102號,121.7716284,24.670092400000005,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26550,011129-1,260029,羅東大同路郵局,宜蘭29支,(03)9548-834,(03)9548-834,(03)9550-742,宜蘭縣,羅東鎮,大同路44-6號,121.7738265,24.680054500000004,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26845,011130-3,260030,五結郵局,宜蘭30支,(03)9505-652,(03)9505-652,(03)9505-012,宜蘭縣,五結鄉,自強路165、167號,121.79770350000001,24.683937500000003,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26942,011131-7,260031,冬山群英郵局,宜蘭31支,(03)9588-842,(03)9588-842,(03)9580-737,宜蘭縣,冬山鄉,義成路3段482號,121.76805999999999,24.66738,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26841,011132-1,260032,五結利澤郵局,宜蘭32支,(03)9502-023,(03)9502-023,(03)9505-013,宜蘭縣,五結鄉,利成路2段468號,121.8220925,24.6679065,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26544,011133-4,260033,羅東西門郵局,宜蘭33支,(03)9511-690,(03)9511-690,(03)9517-004,宜蘭縣,羅東鎮,中山路4段235號,121.75793649999999,24.6728975,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
26562,011134-8,260034,羅東竹林郵局,宜蘭34支,(03)9563-547,(03)9563-547,(03)9550-745,宜蘭縣,羅東鎮,復興路2段193號,121.76495189999999,24.689408899999997,○,,,,08:30-12:30 13:30-17:00,08:30-12:30 13:30-17:00,,,,,
26641,011135-1,260035,三星郵局,宜蘭35支,(03)9892-014,(03)9892-014,(03)9893-944,宜蘭縣,三星鄉,太平路134號,121.65284,24.666879999999995,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
26741,011136-5,260036,大同郵局,宜蘭36支,(03)9801-127,(03)9801-127,(03)9801-204,宜蘭縣,大同鄉,崙埤村泰雅路1段58號,121.606,24.6721,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
33043,012100-6,330000,桃園成功路郵局,桃園901支,(03)3346-077,(03)3379-648,(03)3374-644,桃園市,桃園區,成功路1段51號,121.31112500000002,24.992155000000004,○,○,○,,08:30-19:00 ,08:30-19:00 ,09:00-12:00 ,,,○,集郵服務中心：週六營業時間09：00-12：00<br>壽房貸業務：週一至週五08：30-17：00<br>
33379,012101-0,330001,龜山大崗郵局,桃園1支,(03)3283-892,(03)3282-695,(03)3285-724,桃園市,龜山區,大崗里新興街99號,121.359642,25.043169,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
33450,012102-3,330002,八德大湳郵局,桃園2支,(03)3620-477,(03)3619-534,(03)3629-474,桃園市,八德區,介壽路1段842號,121.29968500000001,24.961199999999995,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
33451,012103-7,330003,八德郵局,桃園3支,(03)3681-697,(03)3681-697,03)3654-644,桃園市,八德區,建國路18號,121.284855,24.930911,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33041,012104-1,330004,桃園民生路郵局,桃園4支,(03)3349-833,(03)3342-148,(03)3384-454,桃園市,桃園區,民生路246-1號,121.31277,24.99518,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
33343,012105-4,330005,龜山郵局,桃園5支,(03)3204-924,(03)3202-631,(03)3503-484,桃園市,龜山區,豐美街2-1號,121.33449999999999,24.99331,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
33344,012106-8,330006,龜山民安街郵局,桃園6支,(03)3192-253,(03)3192-253,(03)3206-504,桃園市,龜山區,民安街120號,121.32430440000002,24.989677899999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33058,012107-1,330007,桃園南門郵局,桃園7支,(03)3342-081,(03)3342-081,(03)3384-344,桃園市,桃園區,中山路362號,121.304985,24.992475,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
33068,012108-5,330008,桃園大樹林郵局,桃園8支,(03)3619-880,(03)3619-880,(03)3626-074,桃園市,桃園區,大誠路9號,121.32230839999995,24.983825400000015,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33858,012109-9,330009,蘆竹郵局,桃園9支,(03)3524-630,(03)3226-258,(03)3227-845,桃園市,蘆竹區,南山路1段105號,121.290567,25.05448,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
33057,012110-1,330010,桃園茄苳郵局,桃園10支,(03)3691-274,(03)3691-274,(03)3790-404,桃園市,桃園區,龍安街12號,121.281996,24.987414,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33043,012111-4,330011,桃園東埔郵局,桃園11支,(03)3321-928,(03)3362-447,(03)3384-554,桃園市,桃園區,中正二街15號,121.30764,25.001344999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33059,012112-8,330012,桃園中路郵局,桃園12支,(03)2202-871,(03)2202-871,(03)2200-384,桃園市,桃園區,壽昌街20巷27-1號及27-2號,121.2936339,24.9902659,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
33051,012113-1,330013,桃園水汴頭郵局,桃園13支,(03)3251-039,(03)3251-039,(03)3557-984,桃園市,桃園區,春日路1360號,121.305865,25.026845000000005,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33062,012114-5,330014,桃園福林郵局,桃園14支,(03)3616-942,(03)3616-942,(03)3623-544,桃園市,桃園區,介壽路316及316-1號,121.3060578,24.9809978,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33059,012115-9,330015,桃園永安郵局,桃園15支,(03)3338-620,(03)3338-620,(03)3384-564,桃園市,桃園區,永安路365號,121.29976699999999,24.999995499999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33068,012116-2,330016,桃園桃鶯郵局,桃園16支,(03)3622-243,(03)3622-243,(03)3624-154,桃園市,桃園區,桃鶯路354、356號,121.322095,24.977925,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33305,012117-6,330017,龜山樂善郵局,桃園17支,(03)3282-459,(03)3282-459,(03)3285-684,桃園市,龜山區,復興街5號(林口長庚醫院內),121.36010549999996,25.062095500000016,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33447,012118-0,330018,八德更寮腳郵局,桃園18支,(03)3684-554,(03)3684-554,(03)3654-257,桃園市,八德區,介壽路2段1030號,121.29731399999999,24.933027999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33350,012119-3,330019,龜山迴龍郵局,桃園19支,(02)8209-4775,(02)8209-4775,(02)8209-7544,桃園市,龜山區,萬壽路1段374、376號,121.4019515,25.0175135,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33050,012120-5,330020,桃園大業郵局,桃園20支,(03)3588-316,(03)3588-316,(03)3588-317,桃園市,桃園區,大業路1段372號,121.312215,25.013309999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33053,012121-9,330021,桃園府前郵局,桃園21支,(03)3389-165,(03)3363-087,(03)3384-744,桃園市,桃園區,縣府路326、328、330號,121.30042699999998,24.992362500000006,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
33455,012122-2,330022,八德高城郵局,桃園22支,(03)3696-483,(03)3696-483,(03)3790-434,桃園市,八德區,永豐路581號,121.2714509,24.975331899999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33062,012123-6,330023,桃園建國郵局,桃園23支,(03)3628-380,(03)3628-380,(03)3624-644,桃園市,桃園區,建國路156-8號,121.30988,24.985319999999998,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33445,012124-0,330024,八德麻園郵局,桃園24支,(03)3678-344,(03)3678-344,(03)3625-044,桃園市,八德區,介壽路2段298號,121.2974175,24.949747,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33377,012125-3,330025,龜山文化郵局,桃園25支,(03)3282-617,(03)3282-617,(03)3285-694,桃園市,龜山區,文化里文昌一街102號,121.368198,25.058038,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
33851,012126-7,330026,蘆竹山腳郵局,桃園26支,(03)3241-724,(03)3241-724,(03)3241-944,桃園市,蘆竹區,南山路3段270、272號,121.286289,25.084567999999997,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33862,012127-1,330027,蘆竹大竹郵局,桃園27支,(03)3232-214,(03)3232-214,(03)3231-304,桃園市,蘆竹區,大竹路385號,121.26469400000002,25.020433000000004,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
33304,012128-4,330028,龜山誠園郵局,桃園28支,(03)3285-100,(03)3285-100,(03)3285-714,桃園市,龜山區,樹人路56號,121.35060250000001,25.047484500000003,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,自106年10月1日起，週一、三、四、五營業。(固定每週二停止營業)。<br><br>
33859,012129-8,330029,蘆竹錦興郵局,桃園29支,(03)3225-841,(03)3225-841,(03)3222-294,桃園市,蘆竹區,南崁路1段190號,121.286394,25.053288,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33045,012130-0,330030,桃園慈文郵局,桃園30支,(03)3552-745,(03)3552-745,(03)3257-544,桃園市,桃園區,中正路1214、1216號,121.29755999999999,25.01871,○,,,,08:30-17:30 ,08:30-17:00 ,,,,,
33741,012131-3,330031,大園郵局,桃園31支,(03)3862-071,(03)3862-071,(03)3857-556,桃園市,大園區,中山北路85號,121.196865,25.066045,○,,○,,08:30-18:00 ,08:30-17:30 ,09:00-12:00 ,,,,
33745,012132-7,330032,大園埔心街郵局,桃園32支,(03)3813-510,(03)3813-510,(03)3814-304,桃園市,大園區,埔心街50號,121.2243035,25.053488500000004,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33754,012133-1,330033,大園菓林郵局,桃園33支,(03)3836-423,(03)3836-423,(03)3836-424,桃園市,大園區,菓林里3鄰菓林路99號,121.25801377,25.07598597,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33758,012135-8,330035,臺灣桃園國際機場郵局,桃園35支,(03)3931-701,(03)3834-603,(03)3834-196,桃園市,大園區,臺灣桃園國際機場第二 航站大廈內,121.231177,25.077137000000008,○,,○,,08:30-17:00 ,08:30-17:00 ,09:00-12:00 ,,,,
33302,012136-1,330036,龜山長庚大學郵局,桃園36支,(03)2118-633,(03)2118-633,(03)2118-649,桃園市,龜山區,文化一路259號(長庚大學活動中心內),121.38908749999999,25.033664499999993,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,配合本(107)年2月長庚大學寒假期間，於本年2月6日(星期二)、2月8日(星期四)、2月13日(星期二)、2月22日(星期四)等4天停止營業。<br>
33557,012137-5,330037,大溪郵局,桃園37支,(03)3882-141,(03)3882-141,(03)3888-175,桃園市,大溪區,康莊路210號,121.28835,24.87952,○,,○,,08:30-17:30 ,08:30-17:00 ,09:00-12:00 ,,,,
33845,012138-9,330038,蘆竹光明郵局,桃園38支,(03)2128-331,(03)2128-331,(03)2128-332,桃園市,蘆竹區,南福街187、189號,121.29347399999996,25.038688,○,,,,08:30-17:00 ,08:30-17:00 ,,,,,
33641,012139-2,330039,復興郵局,桃園39支,(03)3822-307,(03)3822-307,(03)3821-004,桃園市,復興區,中正路62號,121.35131900000002,24.815855000000006,○,,,,08:30-12:30 13:00-16:30,08:30-12:30 13:00-16:30,,,,,
